IATA,Latitude,Longitude
,32.78120041,-97.81639862
,29.22050095,-97.87169647
,35.062604,-101.850421
,29.22865,-98.384046
,32.0265007,-98.01000214
,29.21689987,-100.6169968
,27.98360062,-99.37670135
,31.45350075,-97.75140381
,33.68180084,-101.6679993
,33.093472,-97.396338
,33.305444,-97.378915
,29.74110031,-95.17079926
,43.49850082,-115.5479965
,43.19020081,-112.5319977
,45.9916,-114.841003
,44.2085,-114.934998
,44.72629929,-115.0029984
,37.52080154,-112.6419983
,41.49219894,-112.5910034
,40.49020004,-111.4059982
,37.447504,-113.247102
,41.597622,-111.897867
,43.45140076,-96.40589905
,37.11307,-79.609417
,37.89599991,-76.35520172
,37.14599991,-76.79000092
,37.316693,-77.866373
,39.195407,-78.191999
,37.630699,-76.565002
,37.623342,-76.600027
,36.86629868,-76.02580261
,36.686936,-76.823369
,38.757892,-77.787231
,36.091026,-115.239359
,38.97180176,-77.86969757
,38.54859924,-78.87110138
,37.88769913,-78.86190033
,36.83129883,-76.06600189
,38.76079941,-77.62969971
,38.16389847,-77.84999847
,37.870653,-76.73235
,37.33539963,-76.74069977
,60.419038,-152.354894
,44.87279892,-73.28170013
,47.17760086,-120.8529968
,39.466999,-77.017403
,46.8716011,-122.2570038
,47.14479828,-121.6360016
,48.092602,-122.929001
,48.683991,-123.222849
,47.643276,-122.521505
,47.941898,-119.00713
,47.997906,-119.087355
,47.383764,-118.29812
,46.28919983,-118.1009979
,44.85269928,-89.60009766
,42.9435997,-89.28659821
,43.04150009,-88.02310181
,42.642348,-88.398676
,46.097401,-90.1632
,42.91360092,-89.186203
,42.96969986,-89.66539764
,43.59749985,-87.77899933
,43.75999832,-89.63480377
,44.358525,-88.762486
,44.00640106,-90.01920319
,44.52970123,-90.41929626
,43.94869995,-88.67320251
,44.015228,-88.714269
,45.8451004,-120.7009964
,45.91275,-92.293239
,44.280792,-88.093577
,42.6698694,-88.9763806
,39.10240173,-80.36209869
,39.11631,-81.392512
,37.545445,-80.534163
,40.05310059,-80.72470093
,43.00719833,-110.3170013
,41.15810013,-104.4459991
,44.40439987,-109.2819977
,61.74399948,-150.0590057
,33.97930145,-99.71289825
,28.140322,-98.935994
,29.22039986,-95.31089783
,29.927545,-95.632832
,33.578527,-96.800407
,29.80369949,-97.69120026
,29.43470001,-98.4178009
,32.61500168,-94.76560211
,31.691578,-96.168664
,32.452367,-100.397167
,25.977842,-97.516011
,30.21969986,-98.30259705
,28.26280022,-100.1620026
,32.019836,-95.695035
,33.66139984,-96.40640259
,30.01049995,-98.4253006
,29.722533,-99.574673
,29.45019913,-99.68370056
,29.22940063,-99.82389832
,29.21409988,-99.76779938
,42.31669998,-93.41690063
,59.5625,-139.7409973
HBH,57.412201,-133.43848
,65.17590332,-150.220993
,64.04199982,-148.8630066
,64.832901,-147.8480072
FAK,57.53219986,-135.2129974
,60.505807,-151.260023
,34.373001,-87.0805
,35.54436111,-92.0561676
,40.141201,-120.937226
,33.808741,-118.186728
,34.894777,-117.024867
,38.67250061,-105.3359985
,33.132099,-97.014198
,27.32049942,-81.37049866
,26.12400055,-80.14420319
,29.643512,-81.692906
,34.459,-84.181297
,34.194029,-83.194601
,38.6794014,-88.47250366
,42.077383,-88.625372
,36.81949997,-84.86740112
,29.27109909,-89.35579681
,39.75419998,-90.36540222
,30.15239906,-91.95069885
,34.6589,-90.3763
,42.42789841,-71.69280243
,44.275255,-69.704879
,41.859142,-86.327219
,43.652697,-93.371564
,37.64590073,-92.49459839
,46.571072,-112.237895
,36.04859924,-80.45690155
,40.355803,-98.685817
,40.39229965,-74.77909851
,36.116389,-103.096667
,34.709583,-78.571137
,42.75009918,-77.55809784
,40.75699997,-82.55020142
,34.908091,-96.24362
,45.802601,-123.279999
,40.466389,-79.953056
,45.504811,-98.595539
,30.585468,-97.717552
,33.811199,-101.396003
,36.24625,-86.749957
,30.232361,-98.654972
,37.09460068,-81.82099915
,44.95190048,-87.80840302
,46.31489944,-118.1780014
,45.192562,-87.359333
,33.220623,-96.912943
,35.984352,-80.511595
,64.83453,-147.437024
,31.078289,-85.537789
,35.57590103,-92.45349884
,33.69390106,-117.8320007
,37.870856,-104.789057
,33.971497,-118.049622
,41.854767,-71.928483
,40.331203,-79.780204
,28.95919991,-82.13420105
,30.70630074,-84.8423996
,28.043352,-81.01923
,33.787341,-84.401055
,32.81924,-83.407809
,48.391667,-116.36625
,37.25279999,-89.2806015
,40.28499985,-86.85639954
,40.30780029,-90.05460358
,37.993782,-97.926559
,38.109928,-84.338737
,30.329583,-92.497022
,30.03420067,-91.86430359
,42.26242,-72.409308
,38.340216,-75.210544
,43.593781,-70.317381
,40.10549927,-94.74330139
,47.236454,-111.302315
,35.406792,-80.859071
,42.75500107,-97.70510101
,43.223588,-71.25072
,40.77310181,-82.56269836
,36.48649979,-94.99079895
,44.06209946,-123.1449966
,39.9978981,-75.41519928
,40.209167,-75.081389
,29.72299957,-95.47109985
,35.222925,-87.336958
,33.19039917,-96.18910217
,33.0995,-96.598444
,31.59679985,-97.33000183
,40.4939,-112.0636
,37.0237999,-76.58860016
,47.259751,-122.452149
,43.007432,-88.602237
,43.991368,-88.961968
,33.18370056,-96.27030182
,64.909078,-147.908047
,34.664849,-86.746609
,34.517789,-91.559656
,33.67,-111.922222
,36.331538,-119.825177
,38.83319855,-121.7180023
,33.93048,-118.38239
,38.45472,-105.081899
,27.23419952,-80.90370178
,27.90439987,-82.38330078
,33.454201,-83.277802
,43.366217,-114.99109
,38.81639862,-85.10630035
,37.23889923,-89.26580048
,40.14061,-89.99601
,38.5931015,-100.612999
,39.013546,-84.56019
,29.774388,-93.35024
,30.41959953,-90.35900116
,42.708035,-73.110328
,39.18939972,-75.87680054
,42.51503,-83.194095
,45.36750031,-94.3993988
,37.574356,-90.22582
,31.194167,-89.9525
,45.460325,-112.435125
,34.89640045,-79.04309845
,41.72109985,-100.0879974
,43.838358,-71.885873
,40.20840073,-74.17459869
,35.61866,-80.712959
,42.42979813,-72.21679688
,40.760057,-82.41833
,45.254799,-121.293999
,40.73400116,-80.27590179
,29.68727,-97.435899
,30.589399,-98.3703
,35.174281,-86.089917
,30.304567,-97.746542
,32.161806,-99.779722
,30.05809975,-96.35919952
,44.31639862,-88.70089722
,45.099013,-88.419871
,45.29676,-92.537791
,43.080301,-111.031936
,31.84618,-102.374382
,32.46149826,-97.00869751
,35.15729904,-82.12229919
,62.515689,-150.945804
,32.930062,-85.970914
,35.60219955,-92.14250183
,34.793156,-112.974472
,43.0821991,-86.09480286
,35.56829834,-120.7969971
,34.33110046,-119.6039963
,37.06499863,-105.4639969
,41.609444,-73.239722
,27.59810066,-80.84590149
,29.9144001,-83.26650238
,27.860861,-80.999862
,34.25999832,-83.28669739
,43.379362,-114.769444
,39.658561,-85.143489
,40.16609955,-88.89830017
,38.44309998,-86.05780029
,39.54449844,-88.75759888
,39.152361,-95.610065
,37.61230087,-87.05690002
,30.06959915,-91.98619843
,39.086978,-88.290671
,30.173383,-92.026253
,42.55979919,-70.77230072
,31.102297,-89.418755
,48.48059845,-114.0009995
,35.63473,-78.013601
,42.382895,-102.574239
,43.144345,-71.853634
,40.23709869,-74.31099701
,35.93897,-82.515467
,42.393243,-73.867779
,39.377323,-84.368402
,40.18529892,-83.17359924
,41.082802,-82.043198
,35.74329037,-97.40557909
,44.06370163,-123.3909988
,40.38899994,-75.43800354
,34.16139984,-79.75389862
,30.33300018,-95.61219788
,35.178211,-84.869442
,30.521044,-96.716567
,27.744499,-97.846397
,40.382747,-111.925183
,36.78430176,-79.04969788
,44.118333,-72.565833
,47.04990005,-118.8509979
,44.53219986,-88.06590271
,39.632494,-80.000784
,43.045926,-110.991236
,31.250303,-93.778996
,61.625,-149.2890015
,33.246578,-86.469113
,35.581454,-90.384668
,40.262683,-105.448011
,40.893609,-121.651354
,37.52349854,-120.3980026
,39.71640015,-104.7320023
,28.25189972,-80.66889954
,28.85720062,-80.90699768
,41.974998,-83.925201
,33.857208,-84.606677
,40.997189,-93.155608
,46.570368,-116.341918
,40.050816,-85.602318
,40.361545,-90.109849
,41.44480133,-88.71669769
,39.379958,-74.432242
,37.67169952,-97.29119873
,36.91249847,-86.78279877
,30.772236,-93.271465
,38.72829819,-87.90809631
,42.57630157,-70.73889923
,43.10029984,-86.2233963
,44.959685,-93.649399
,39.83250046,-91.44020081
,30.47380066,-88.69619751
,45.89915,-110.469988
,35.204368,-80.838466
,46.705694,-97.157035
,41.2239,-100.934998
,42.81470108,-71.66110229
,43.148652,-78.708077
,42.980774,-76.930488
,41.25699997,-84.64160156
,40.6945,-82.117897
,45.528198,-122.612
,39.759076,-77.192738
,40.485556,-77.220556
,41.097967,-75.387404
,33.771833,-79.96625
,33.167099,-96.487198
,32.23210144,-97.00859833
,36.383848,-85.328069
,29.91580009,-98.24749756
,32.631026,-97.79053
,44.838902,-85.431198
,39.07720184,-77.47640228
,45.56790161,-122.3190002
,43.417758,-89.766201
,30.485456,-97.800944
,30.391944,-95.538611
,70.49220276,-148.6950073
,31.089605,-88.245089
,43.128399,-85.505302
,34.057766,-118.208096
,39.104237,-121.936515
,38.886555,-103.812561
,29.46789932,-82.15879822
,29.6923008,-82.72920227
,30.308245,-81.690613
,34.09790039,-84.01239777
,41.848318,-90.595572
,44.923832,-113.966316
,41.534065,-89.204532
,40.29449844,-85.94249725
,39.52840042,-88.76399994
,40.434427,-74.634626
,36.711504,-86.636038
,42.46450043,-84.03500366
,29.97450066,-92.17610168
,39.01589966,-87.75
,30.80310059,-91.24490356
,30.3885994,-89.16529846
,42.55799866,-70.81259918
,43.871338,-68.893504
,42.63389969,-84.9858017
,44.81549835,-93.0134964
,37.81669998,-94.30020142
,45.861717,-108.646765
,39.414878,-91.098633
,35.53829956,-80.75140381
,41.051802,-101.806364
,42.806914,-71.275853
,40.60039902,-75.7193985
,43.367099,-78.414026
,35.830545,-82.519312
,40.81869888,-81.5236969
,40.01060104,-83.01879883
,36.6330986,-99.15119934
,41.872601,-77.5205
,34.253527,-80.59154
,33.04349899,-96.83719635
,35.960944,-85.830211
,32.483972,-99.825912
,36.751347,-78.104767
,46.747883,-118.419139
,42.74560165,-88.43759918
,30.834058,-94.941683
,33.778492,-97.73256
,32.716836,-87.749524
,61.346437,-150.069781
,31.491973,-85.534407
,35.20640182,-91.31890106
,36.13190079,-119.9860001
,33.18529892,-117.2910004
,39.10609818,-104.5439987
,28.333457,-81.487765
,30.19379997,-85.66130066
,28.0428,-82.707377
,33.72423,-83.97608
,55.233299,-160.552002
,43.8072,-115.1308
,39.84120178,-86.34860229
,39.033353,-90.666094
,41.53620148,-86.44390106
,40.92639923,-90.73120117
,37.4748,-95.343597
,37.6556015,-85.15380096
,30.16580009,-92.05870056
,39.15890121,-90.62220001
,42.338161,-71.109107
,44.258154,-69.124372
,42.034351,-83.879328
,37.85279846,-91.64679718
,46.800765,-108.811458
,42.51412,-97.581071
,42.70080185,-71.37110138
,40.06340027,-74.44129944
,36.284621,-76.995537
,40.19029999,-81.97399902
,41.07310104,-84.21269989
,35.27230072,-96.88169861
,44.003619,-122.880642
,39.99010086,-75.13050079
,39.96680069,-75.45240021
,29.553191,-98.492577
,29.857422,-95.539819
,36.471847,-87.135674
,30.71691,-97.77673
,33.720901,-96.861397
,40.687822,-111.470627
,37.115957,-79.718
,44.854722,-73.285556
,44.03219986,-91.29959869
,34.897,-100.11789
,33.603568,-86.302934
,32.93560028,-111.4850006
,33.50699997,-117.0709991
,33.324501,-116.989998
,36.914398,-119.786003
,38.56719971,-107.9960022
,28.575654,-81.368268
,29.71859932,-82.84459686
,34.90039825,-84.77850342
,39.990898,-84.2705
,41.849665,-90.477352
,45.782647,-115.938002
,41.17559814,-86.37359619
,40.13339996,-89.32510376
,40.29169846,-86.78029633
,42.3321991,-88.60559845
,38.030586,-84.508214
,31.72769928,-91.582901
,38.04779816,-89.99710083
,30.03019905,-91.87210083
,36.04169846,-90.15010071
,42.122778,-72.423611
,42.85279846,-83.22769928
,39.57500076,-94.18360138
,32.389828,-90.350779
,47.48310089,-101.4089966
,35.74810028,-81.52249908
,47.23199844,-102.5090027
,40.60779953,-96.30780029
,43.085833,-71.466944
,39.69760132,-75.49490356
,35.194196,-83.359939
,42.22090149,-78.2664032
,41.371141,-81.831367
,34.777329,-96.633577
,45.09320068,-118.3990021
,40.78839874,-77.10610199
,39.808025,-76.982344
,48.00500107,-106.4820023
,32.880451,-96.761044
,29.36020088,-95.00990295
,35.609402,-84.455299
,32.9907,-96.040002
,31.32159996,-98.86560059
,37.570278,-77.502778
,43.86859894,-73.31809998
,46.83179855,-118.461998
,42.99110031,-89.75350189
,29.993401,-95.930298
,31.99155,-97.33896
,61.5625,-149.6679993
,32.168333,-85.40375
,36.11880112,-94.46820068
,43.59999847,-85.49310303
,38.7541008,-121.5630035
,39.10929871,-121.8840027
,38.21860123,-108.276001
,30.4835,-83.249901
,27.73699951,-81.53199768
,29.86219978,-81.3167038
,34.31969833,-83.79669952
,33.813611,-83.584722
,40.091202,-83.6894
,43.425674,-94.658718
,43.50944444,-116.6679167
,39.72861,-86.822484
,39.90200043,-86.36309814
,40.58200073,-91.35849762
,39.061572,-98.526277
,39.152374,-94.91719
,38.6464,-84.57847
,30.78440094,-92.18229675
,38.70830154,-90.14389801
,30.23670006,-91.82969666
,42.46689987,-85.97920227
,45.04,-93.886
,39.25559998,-90.85569763
,46.227961,-114.157333
,39.3036,-75.5839
,47.09799957,-97.40119934
,40.75360107,-97.85140228
,39.69929886,-74.23429871
,42.54869843,-76.95800018
,39.84479904,-82.57959747
,39.684863,-83.07045
,34.52135,-97.976862
,45.69453333,-119.8087556
,40.39089966,-75.01409912
,42.00009918,-80.16649628
,35.177778,-81.747778
,29.714123,-95.395047
,36.625539,-86.272967
,29.92564,-95.58973
,33.167819,-95.980372
,40.877415,-111.376076
,41.562546,-101.711929
,37.36040115,-78.86889648
,37.123164,-81.489686
,44.402083,-73.157917
,48.95589828,-122.4580002
BYW,48.579162,-122.823844
,44.3885994,-88.8526001
,47.771913,-118.160644
,39.32529831,-78.42559814
,32.408055,-95.389444
,26.81520081,-98.47930145
,61.586021,-149.235996
,33.784301,-112.130031
,46.21670151,-69.24949646
,33.78639984,-117.4660034
,33.78789902,-117.2300034
,39.153027,-123.202127
,38.50354,-107.72149
,38.8867,-75.390969
,29.6625,-82.0093
,29.72940063,-83.35350037
,26.71699905,-80.19979858
,43.030471,-82.669466
,31.601375,-81.898524
,41.6794014,-94.02020264
,46.695349,-116.606304
,41.51480103,-85.55220032
,40.442267,-89.066645
,40.00230026,-85.42890167
,38.692001,-95.690002
,37.08539963,-84.62580109
,30.58833333,-92.23055556
,40.401389,-91.303056
,38.274989,-76.724047
,44.5465528,-68.4173944
,46.16880035,-88.17240143
,37.118698,-93.204903
,32.406831,-90.382678
,46.636369,-112.076912
,35.324582,-81.946798
,40.899034,-74.229314
,40.65330124,-73.57360077
,40.81230164,-81.05509949
,35.11149979,-97.47930145
,42.430471,-122.877094
,46.5504,-122.266998
,41.21590042,-80.19760132
,42.172,-79.942833
,29.537701,-95.423798
,35.158436,-81.2256
,43.06480026,-84.48919678
,33.65259933,-95.65579987
,32.71820068,-102.737999
,36.272649,-88.040646
,29.87969971,-95.63079834
,32.360227,-97.307078
,29.4447,-98.639999
,47.85189819,-117.7819977
,43.48469925,-90.61990356
,33.077694,-96.801111
,30.49818,-99.781076
,43.105001,-86.123702
,61.61349869,-149.6660004
,44.393142,-97.123375
,61.13,-146.3705554
,61.62749863,-149.2870026
,62.56380081,-150.220993
,60.632522,-151.337657
DRF,60.58890152,-152.1620026
,61.592949,-149.268939
,61.7655983,-150.3390045
,61.66249847,-149.3919983
,62.006377,-149.969426
,33.70920181,-87.82360077
,31.05039978,-85.68530273
,32.6391983,-85.40219879
,33.17409897,-87.55709839
,33.83530045,-85.76390076
,33.49010086,-86.41249847
,34.61920166,-86.46690369
,34.20059967,-86.80470276
,34.821512,-90.846521
,36.41059875,-92.66329956
,36.321487,-93.202236
,35.059658,-92.082145
,35.005836,-92.077636
,35.11790085,-91.61190033
,34.728493,-92.516985
,36.26461,-94.16545
,35.472329,-91.96302
,36.055213,-90.366851
,35.208297,-111.643164
,33.37229919,-111.836998
,36.917137,-111.463758
,33.665905,-112.115325
,35.572201,-113.292
,33.659335,-112.373496
,33.404643,-111.970194
,32.76685,-109.653254
,42.4259,-71.7929
,47.0704,-122.371002
,41.657001,-86.034698
,61.133099,-149.942003
,33.62639999,-117.8769989
,33.67779922,-117.836998
,34.061962,-118.352146
,36.32830048,-121.1869965
,34.280109,-118.461186
,36.36330032,-121.3099976
,38.554831,-121.455491
,34.054704,-118.23636
,33.77780151,-118.1999969
,34.183561,-118.171134
,34.03720093,-118.2580032
,34.036324,-118.443555
,33.856513,-118.31268
,34.286414,-119.170676
,34.43,-119.724166
,33.852,-117.8453
,33.92864,-118.299004
,38.379143,-121.221728
,38.738329,-108.000614
,38.849516,-107.832739
,40.616391,-103.332436
,40.61249924,-103.2200012
,37.07089996,-105.0189972
,38.40940094,-105.5849991
,39.33250046,-104.5660019
,40.371371,-105.515024
,38.71250153,-105.1419983
,45.214199,-88.073196
,45.135399,-87.185898
,43.052502,-83.804901
,36.219501,-102.103996
,38.0117,-87.594704
,39.33720016,-94.1977005
,42.91230011,-84.67549896
,27.078256,-80.281147
,28.226944,-81.366528
,28.830778,-81.115531
,28.662544,-82.107508
,29.042662,-81.05695
,28.766111,-81.74611
,27.02169991,-81.45120239
,28.8083,-81.866997
,28.08779907,-80.61370087
,28.523125,-81.380196
,28.76420021,-80.85389709
,27.658395,-80.396137
,26.356321,-80.200236
,28.6567,-81.353401
,39.426399,-86.058296
,29.43610001,-81.65670013
,28.45249939,-82.20780182
,28.915082,-81.285213
,29.19330025,-82.17510223
,28.24850082,-80.66200256
,27.77829933,-80.92189789
,30.379072,-86.305332
,30.94630051,-85.27380371
,41.43980026,-90.11009979
,40.8526,-79.9748
,33.52750015,-84.1568985
,32.728242,-84.356875
,33.57009888,-85.07489777
,34.871111,-85.4375
,33.60089874,-84.54910278
,33.637831,-84.940542
,33.5705986,-84.89830017
,32.32939911,-82.63500214
,33.13349915,-84.37740326
,30.73749924,-82.12670135
,33.82080078,-84.12809753
,34.41235,-83.18061
,34.72999954,-85.54190063
,33.680058,-84.002785
,33.73889923,-84.73280334
,33.843616,-82.478807
,61.59759903,-149.3159943
,41.679199,-90.078697
,41.28919983,-91.68769836
,42.01670074,-94.38770294
,41.59420013,-93.60079956
,41.02890015,-92.39070129
,42.10189819,-91.77709961
,40.40721,-91.387968
,43.47579956,-93.90720367
,46.350675,-115.977
,46.778153,-117.025436
,42.95410156,-115.3050003
,43.47600174,-116.4039993
,41.17020035,-85.42160034
,41.69108485,-84.86425638
,39.41669846,-86.63580322
,38.21279907,-87.91950226
,41.090865,-84.831126
,40.4197998,-86.86669922
,38.931798,-87.24285
,39.579924,-85.81217
,41.44229889,-86.26110077
,41.098345,-85.241783
,41.924156,-87.963415
,38.9253006,-89.66220093
,41.4123,-88.048698
,42.10559845,-89.1832962
,40.13140106,-89.59320068
,38.08330154,-89.31999969
,40.281024,-89.312593
,41.558732,-87.125933
,41.31689835,-85.37139893
,38.588333,-85.505833
,41.661243,-86.353183
,41.20470047,-86.34580231
,40.15140152,-86.11920166
,39.702827,-89.209628
,40.74060059,-90.66960144
,39.739237,-89.146113
,42.288898,-90.345398
,39.685394,-89.598722
,38.222808,-88.883858
,41.08670044,-89.09590149
BDF,41.23089981,-89.61569977
,37.63280106,-89.5062027
,30.797501,-82.027603
,40.8705,-74.44325
,39.374736,-75.064725
,61.58869934,-149.3849945
,41.096431,-87.909594
,37.436084,-100.272131
,39.05250168,-95.69550323
,37.060567,-96.998479
,37.40272,-97.194278
,37.767848,-101.434579
,37.84271559,-97.35144138
,39.2018013,-96.60079956
,37.828227,-97.349296
,37.25650024,-95.33360291
,37.726869,-101.195288
,37.64139938,-87.13169861
,38.03829956,-85.35939789
,38.67279816,-85.18280029
,38.680497,-85.168043
,39.0279007,-84.5243988
,38.122265,-85.126166
,44.7383,-83.3797
,29.91970062,-92.24739838
,30.55850029,-92.8042984
,30.28079987,-89.95420074
,29.799701,-92.803563
,30.13769913,-93.07929993
,30.076753,-91.948969
,30.13850021,-93.22789764
,30.22940063,-93.08850098
,42.49169922,-89.09590149
,38.223785,-89.706689
,41.46110153,-90.1568985
,39.44609833,-87.64450073
,42.44720078,-88.20149994
,42.46450043,-88.23429871
,38.335,-89.769722
,41.32500076,-89.19730377
,38.076011,-88.538446
,38.80419922,-89.60890198
,39.9864006,-89.51170349
,30.651296,-90.114369
,36.348701,-92.557098
,37.94720078,-93.33360291
,34.747299,-86.461403
,42.50979996,-71.13639832
,42.35620117,-71.55509949
,42.31620026,-73.03199768
,41.61149979,-70.41529846
,41.71480179,-69.9661026
,41.543201,-71.035301
,41.58369827,-71.04060364
,42.62229919,-70.65229797
,41.64039993,-70.40779877
,39.34820175,-77.33609772
,38.748009,-76.876858
,39.41320038,-79.40119934
,38.31150055,-75.12049866
,38.9776001,-76.63939667
,38.62120056,-75.84130096
,38.18899918,-76.44689941
,39.40259933,-76.50499725
,38.61230087,-76.1710968
,38.11819839,-76.39129639
,44.460597,-70.396957
,43.99499893,-70.64129639
,43.93700027,-85.02200317
,45.39920044,-85.83010101
,42.440222,-83.515861
,42.18500137,-85.72170258
,42.6570015,-83.65019989
,42.82920074,-83.36859894
,45.90390015,-86.97029877
,45.29219818,-94.09470367
,46.44070053,-92.77549744
,44.163951,-93.983215
,46.800676,-96.594629
,44.9844017,-93.93609619
,38.0186,-93.6931
,39.04579926,-94.49749756
,38.685021,-91.338214
,39.0080986,-94.55819702
,36.450489,-89.62831
,37.12810135,-94.2161026
,39.33560181,-94.4835968
,37.958725,-90.627651
,32.01399994,-91.05210114
,34.806433,-89.461455
,31.0791,-90.028397
,32.5159,-90.351196
,30.33839989,-88.57360077
,33.300218,-89.814039
,32.5542984,-90.30290222
,32.94219971,-88.3635025
,32.581038,-89.136972
,45.728921,-111.083102
,46.125556,-109.365
,46.132137,-112.957397
,45.634272,-111.11433
,46.471562,-113.492461
,41.027302,-74.758499
,47.261412,-95.930057
,47.41669846,-97.5114975
,47.30279922,-101.0670013
,47.77059937,-99.46179962
,47.38610077,-98.71700287
,35.69039917,-81.71230316
,36.20539856,-80.65840149
,35.732111,-78.628722
,35.24689865,-80.40750122
,35.05350113,-80.40899658
,35.81219864,-81.06999969
,35.3117981,-80.64420319
,36.51929855,-81.13670349
,35.157902,-83.067047
,35.878176,-79.086778
,47.06110001,-97.77120209
,47.242069,-99.897625
,42.326349,-103.194795
,40.506868,-99.316464
,40.947553,-96.202597
,41.82910156,-102.3430023
,42.9737639,-72.0847278
,43.06462,-70.791532
,43.54759979,-71.22699738
,40.70780182,-74.68389893
,39.982101,-74.692703
,40.34180069,-74.71630096
,40.37039948,-74.58599854
,40.33340073,-74.63289642
,40.53340149,-74.91629791
,40.01509857,-74.84290314
,40.62260056,-74.63269806
,39.94111252,-74.77083588
,43.2030983,-77.90249634
,41.708723,-74.736359
,42.6894989,-74.92150116
,41.533948,-73.833359
,42.028193,-79.19765
,44.61669922,-73.46530151
,42.63700104,-77.8839035
,42.42480087,-74.4509964
,42.1405983,-73.61190033
,42.100595,-76.826406
,41.368301,-96.022499
,42.170898,-84.259697
,35.270277,-82.644167
,36.281394,-76.336688
,36.036394,-79.092245
,36.112528,-115.124214
,39.25910187,-119.7549973
,42.827301,-74.403999
,40.78620148,-73.91210175
,42.85979843,-74.82430267
,42.02370071,-75.95709991
,42.84120178,-74.17870331
,42.984398,-74.519083
,34.369052,-98.406315
,36.247813,-120.238323
,41.259904,-82.20475
,40.22940063,-83.36779785
,42.122222,-121.791667
,39.930317,-84.013429
,39.69729996,-84.54270172
,41.60390091,-80.58979797
,40.78329849,-84.36779785
,39.030102,-84.0466
,40.360802,-81.423302
,39.562026,-83.857784
,40.96120071,-82.37069702
,39.28590012,-84.43019867
,41.5561,-83.682099
,41.47639847,-81.46600342
,34.70500183,-96.5766983
,35.72999954,-97.96700287
,36.10509872,-95.23519897
,35.478368,-97.52245
,34.72859955,-97.60579681
,36.2417984,-96.13420105
,36.11669922,-96.2335968
,35.321786,-97.040084
,36.87789917,-95.14910126
,45.49599838,-122.6480026
,45.31240082,-117.9589996
,45.57979965,-122.6579971
,44.86009979,-123.038002
,46.03319931,-123.1179962
,44.28319931,-121.2689972
,43.95740128,-118.1320038
,40.38339996,-76.46640015
,41.7779007,-76.1371994
,40.31029892,-79.65499878
,40.992446,-76.902474
,40.339663,-78.389907
,39.82040024,-75.92579651
,40.29679871,-75.2480011
,39.96039963,-77.25910187
,41.62200165,-75.59629822
,39.75899887,-77.34750366
,41.28369904,-76.03520203
,41.012685,-80.35172
,40.56510162,-75.55799866
,41.742484,-80.07484
,41.7478981,-75.49739838
,40.444399,-79.558053
,39.970765,-75.603383
,40.12590027,-75.07879639
,40.389301,-76.310799
,40.72359848,-77.98739624
,40.80540085,-76.56999969
,41.85810089,-75.44889832
,40.39580154,-76.7457962
,40.3783989,-80.34950256
,38.383301,-118.100998
,38.65729904,-85.79019928
,33.3326,-84.401901
,44.51409912,-70.40679932
,43.035736,-84.435631
,43.2234993,-122.4209976
,45.69820023,-123.9300003
,34.34939957,-80.103302
,34.771301,-81.98822
,34.721342,-82.247842
,33.540569,-79.534174
,43.8117981,-102.7200012
,43.464939,-96.862633
,44.22740173,-103.7789993
,33.83929825,-96.81009674
,29.48,-95.327202
TEH,63.124618,-142.518005
,33.133499,-97.2967
,41.688625,-82.808139
,31.67880058,-97.3628006
,37.959481,-98.6478
,30.09690094,-100.4049988
,29.736489,-96.062679
,29.588451,-98.946197
,31.48579979,-98.97609711
,30.122467,-98.374783
,29.54190063,-100.2529984
,33.140104,-97.804184
,28.71969986,-100.0550003
,28.70859909,-100.0070038
,42.025101,-83.939201
,30.73159981,-96.13110352
,29.95159912,-94.90440369
,29.75880051,-95.36380005
,33.074013,-96.432
,30.008801,-104.665001
,35.33060074,-101.3850021
,35.56999969,-101.1689987
,29.319401,-103.584
,30.10580063,-94.95880127
,36.535,-82.423889
,35.23400116,-89.89289856
,35.821701,-84.611
,36.264622,-88.755541
,35.881036,-83.726641
,36.553643,-82.552815
,35.09680176,-89.2806015
,35.72430038,-83.63929749
,35.76399994,-84.18740082
,36.61330032,-86.81030273
,32.50849915,-94.70020294
,30.01140022,-98.04049683
,31.81640053,-97.09279633
,29.37470055,-95.29049683
,29.211258,-95.440072
,29.7894001,-95.27739716
,33.37929916,-95.60359955
,27.7411,-97.434998
,32.082431,-95.445039
,33.08069992,-97.34889984
,33.11959839,-97.31970215
,32.233481,-97.380849
,33.14080048,-97.37110138
,32.52759933,-97.28079987
,42.02069855,-115.3379974
,45.267767,-115.683106
,44.912215,-115.485433
,47.4632988,-112.3799973
,46.211601,-112.106003
,40.520019,-111.981616
,39.72637,-112.30547
,39.673007,-112.354742
,38.77590179,-77.91059875
,38.770587,-77.797278
,38.6242981,-77.78610229
,38.551488,-77.715411
,37.857067,-76.736097
,39.028889,-77.625
,38.51959991,-77.57360077
,39.061816,-78.092365
,36.85630035,-76.68219757
,36.58570099,-79.40920258
,37.38830185,-75.89250183
,37.93610001,-76.34860229
,38.4846,-77.612801
,36.711385,-79.136266
VRS,38.42779922,-92.87519836
,41.6367,-82.8283
,38.918201,-76.358002
,48.5298,-121.758003
,34.542921,-78.778131
,41.694401,-82.7966
,46.89759827,-122.6699982
,47.60359955,-120.6699982
,47.500997,-118.233619
,46.64849854,-118.5830002
,46.71649933,-118.6179962
,48.25830078,-122.6669998
,47.41450119,-122.2300034
,47.71611023,-122.1801682
